,AUniqueID,Access Control,Accessories & Sundry Items,Acoustic Designation,Acoustic Rating,Appear In Schedule,Assembly Code,Assembly Description,AssetIdentifier,Blind Type,Bottom Profile Height,Bottom Profile Option 01,Bottom Profile Option 02,Bottom Profile Option 03,Bottom Profile Option 04,Brass Polished Finish,Brass Satin Finish,Clear Anodized,Closed,Colour,Comments,Constituents,Construction Type,DDA Compliant,DOOR_Acoustic Rating,DOOR_Break Glass - Green,DOOR_Break Glass - Red,DOOR_Call Button,DOOR_Card Entry,DOOR_Colour,DOOR_DDA Closer (20Kn),DOOR_Detail type,DOOR_Door Closer,DOOR_Door Contacts,DOOR_DoubleSwing,DOOR_Exit Button,DOOR_Finger Protection,DOOR_Finishes,DOOR_Gas Suppression,DOOR_GlazingThickness,DOOR_KickPlate,DOOR_KickPlateHeight,DOOR_Lock & Thumbturn,DOOR_Louvred,DOOR_Material Frame,DOOR_Material Panel,DOOR_MaterialDoor,DOOR_MaterialFrame,DOOR_PanelHeight,DOOR_Panic Bar,DOOR_Power,DOOR_Privacy VP,DOOR_Protection,DOOR_Radiation Protection,DOOR_Safety Barrier,DOOR_Secure by Design,DOOR_Signage,DOOR_Type,DOOR_Ventilation,DOOR_Video Entry,DOOR_Vision Panel,DOOR_VisionPanelBottom_1,DOOR_VisionPanelBottom_2,DOOR_VisionPanelOffset,DOOR_VisionPanelType,DOOR_VisionPanelWidth,DOOR_Wall Thickness,Dark Bronze Anodized,Description,Disclaimer,Door Finish,Door Opening,Door Panel Height,Door Panel Thickness,Door Panel Width,Door Thickness,Door_VisionPanelHeight_1,Door_VisionPanelHeight_2,Durability Rating,EXT_DOOR_Access_Control,EXT_DOOR_Closer,EXT_DOOR_Drawing_Reference,EXT_DOOR_Location,EXT_DOOR_Minimum_Clear_Width,EXT_DOOR_Operation/Security,EXT_DOOR_Type,EXT_DOOR_Type_Description,Family,Family and Type,Features,Finish,Fire Designation,Fire Rating,Frame Depth,Frame Head Depth,Frame Material,Frame Thickness,FrameDepth,FrameWidth,Gap,Glass,Glass Thickness,Glass Type,Grade,Has 14 x 14 Window,Has 14 x 24 Window,Has Backup Casings,Has Power Operator,Has Wall Guide,Head Height,Heat Transfer Coefficient (U),Height,Horizontal Sash,Host Partition Thickness,Hydraulic Encloser,IfcGUID,Inset,InstallationDate,Ironmongery Set,Keynote,Leaf Bottom Profile Height,Leaf Height,Leaf Width,Level,Main Panel Width,Manufacturer,Mark,Material,Mid Leaf Position,Mid Leaf Position If Opened,Model,NBSDescription,NBSNote,NBSReference,NBSTypeID,NominalHeight,NominalLength,NominalWidth,O/A Frame Width,OmniClass Number,OmniClass Title,Opened,Opening Distance,Operation,Panel Glazing Material,Panel Height,Panel Width,Phase Created,Phase Demolished,Product data url,ProductionYear,Rail Bottom,Rail Head,ReplacementCost,Required Effective Clear Width,RevisedByType_ARUtils,RevisedType_ARUtils,Right Hinge,Rough Height,Rough Width,Rubber,Secondary Panel Width,ServiceLifeDuration,Shape,Sill Height,Size,Solar Heat Gain Coefficient,Spec Ref,Specification Reference,Stainless Steel Polished Finish,Stainless Steel Satin Finish,Stile Left,Stile Right,TagNumber,Thermal Resistance (R),Thickness,Thickness_2,Top Profile Height,Transom Height,Type,Type Comments,Type Mark,URL,Vision Panel,Visual Light Transmittance,WarrantyDescription,WarrantyDurationLabour,WarrantyDurationParts,WarrantyGuarantorLabour,WarrantyGuarantorParts,Width
14,PLA0113.D2,-,nan,nan,nan,nan,,,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,.F.,TBC,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,.F.,,,nan,nan,Yes,IDT 4a,.F.,nan,nan,nan,nan,nan,nan,nan,nan,nan,DD/SS,nan,nan,nan,2060.,32.,560.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,IDT 4a - Riser Double Door: 1210mm - 2110mm S/O Painted,IDT 4a - Riser Double Door: 1210mm - 2110mm S/O Painted,nan,Painted Finish,FD60S,nan,nan,nan,Painted Finish,32.,nan,nan,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,2110.,nan,2110.,nan,149.999999999983,nan,1saDB3OhLDvQmvKCANrxm_,nan,nan,nan,L20/439,nan,nan,nan,Level: Level 0,nan,nan,PLA0113.D2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,nan,nan,Double Door Single Swing,nan,nan,nan,New Construction,nan,nan,nan,nan,nan,nan,1700.,nan,nan,nan,2110.,1210.,nan,nan,nan,nan,0.,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32.,119.,nan,nan,IDT 4a - Riser Double Door: 1210mm - 2110mm S/O Painted,DD/SS,211,nan,nan,nan,nan,nan,nan,nan,nan,1210.
15,PLA0113.D1,-,nan,nan,nan,nan,,,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,.F.,TBC,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,.F.,,,nan,nan,Yes,IDT 4a,.F.,nan,nan,nan,nan,nan,nan,nan,nan,nan,DD/SS,nan,nan,nan,2060.,32.,560.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,IDT 4a - Riser Double Door: 1210mm - 2110mm S/O Painted,IDT 4a - Riser Double Door: 1210mm - 2110mm S/O Painted,nan,Painted Finish,FD60S,nan,nan,nan,Painted Finish,32.,nan,nan,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,2110.,nan,2110.,nan,149.999999999983,nan,1saDB3OhLDvQmvKCANrxm$,nan,nan,nan,L20/439,nan,nan,nan,Level: Level 0,nan,nan,PLA0113.D1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,nan,nan,Double Door Single Swing,nan,nan,nan,New Construction,nan,nan,nan,nan,nan,nan,1700.,nan,nan,nan,2110.,1210.,nan,nan,nan,nan,0.,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32.,119.,nan,nan,IDT 4a - Riser Double Door: 1210mm - 2110mm S/O Painted,DD/SS,211,nan,nan,nan,nan,nan,nan,nan,nan,1210.
16,IP30100.D1,Yes,nan,nan,nan,nan,,,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,TBC,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,.F.,TBC,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Delayed Close,.F.,Kick,,nan,nan,,IDT 2c,.F.,nan,nan,nan,nan,nan,nan,nan,nan,nan,DUD/SS (GL),nan,nan,nan,2060.,32.,900.,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,IDT 2c - Double Unequal Door (Glazed): 1710mm - 2110mm S/O Laminate,IDT 2c - Double Unequal Door (Glazed): 1710mm - 2110mm S/O Laminate,nan,Laminate,FD30S,nan,nan,nan,Painted Finish,32.,nan,nan,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,2110.,nan,2110.,nan,nan,nan,1saDB3OhLDvQmvKCANrxmW,nan,nan,nan,L20/431,nan,nan,nan,Level: Level 0,900.,nan,IP30100.D1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,nan,nan,Double Unequal Door Single Swing,nan,nan,nan,New Construction,nan,nan,nan,nan,nan,nan,850.,nan,nan,nan,2110.,1710.,nan,721.,nan,nan,0.,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32.,97.0000000009621,nan,nan,IDT 2c - Double Unequal Door (Glazed): 1710mm - 2110mm S/O Laminate,DUD/SS (GL),J131,nan,nan,nan,nan,nan,nan,nan,nan,1710.
17,PHA0C01.D2,Yes,nan,nan,nan,nan,,,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Enhanced Security,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,.F.,TBC,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,.F.,Kick/Edge,,nan,nan,Yes,IDT 1d,.F.,nan,nan,nan,nan,nan,nan,nan,nan,nan,SD/SS,nan,nan,nan,2060.,38.,926.,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,IDT 1d - Single Door: 1010mm - 2110mm S/O Laminate Enhanced Security,IDT 1d - Single Door: 1010mm - 2110mm S/O Laminate Enhanced Security,nan,Laminate,FD30S,nan,nan,nan,Painted Finish,32.,nan,nan,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,2110.,nan,2110.,nan,149.999999999992,nan,1saDB3OhLDvQmvKCANrxmZ,nan,nan,33a*,L20/434,nan,nan,nan,Level: Level 0,nan,Revit,PHA0C01.D2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,nan,nan,Single Door Single Swing,nan,nan,nan,New Construction,nan,nan,nan,nan,nan,nan,850.,nan,nan,nan,2110.,1010.,nan,nan,nan,nan,0.,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,38.,171.,nan,nan,IDT 1d - Single Door: 1010mm - 2110mm S/O Laminate Enhanced Security,SD/SS,250,nan,nan,nan,nan,nan,nan,nan,nan,1010.
18,PLA0110.D1,-,nan,nan,nan,nan,,,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,.F.,TBC,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,.F.,,,nan,nan,Yes,IDT 4a,.F.,nan,nan,nan,nan,nan,nan,nan,nan,nan,DD/SS,nan,nan,nan,2060.,32.,1114.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,IDT 4a - Riser Double Door: 2318mm - 2110mm S/O Painted,IDT 4a - Riser Double Door: 2318mm - 2110mm S/O Painted,nan,Painted Finish,FD60S,nan,nan,nan,Painted Finish,32.,nan,nan,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,2110.,nan,2110.,nan,149.999999999983,nan,1saDB3OhLDvQmvKCANrxmf,nan,nan,nan,L20/439,nan,nan,nan,Level: Level 0,nan,nan,PLA0110.D1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,nan,nan,Double Door Single Swing,nan,nan,nan,New Construction,nan,nan,nan,nan,nan,nan,1700.,nan,nan,nan,2110.,2318.,nan,nan,nan,nan,0.,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32.,97.,nan,nan,IDT 4a - Riser Double Door: 2318mm - 2110mm S/O Painted,DD/SS,246,nan,nan,nan,nan,nan,nan,nan,nan,2318.
19,PLA0107.D1,nan,nan,nan,nan,nan,,,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,.F.,TBC,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,.F.,,,nan,nan,Yes,IDT 4a,.F.,nan,nan,nan,nan,nan,nan,nan,nan,nan,DD/SS,nan,nan,nan,2060.,32.,1114.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,IDT 4a - Riser Double Door: 2318mm - 2110mm S/O Painted,IDT 4a - Riser Double Door: 2318mm - 2110mm S/O Painted,nan,Painted Finish,FD60S,nan,nan,nan,Painted Finish,32.,nan,nan,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,2110.,nan,2110.,nan,149.999999999983,nan,1saDB3OhLDvQmvKCANrxmg,nan,nan,09a,L20/439,nan,nan,nan,Level: Level 0,nan,nan,PLA0107.D1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,nan,nan,Double Door Single Swing,nan,nan,nan,New Construction,nan,nan,nan,nan,nan,nan,1700.,nan,nan,nan,2110.,2318.,nan,nan,nan,nan,0.,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32.,97.,nan,nan,IDT 4a - Riser Double Door: 2318mm - 2110mm S/O Painted,DD/SS,246,nan,nan,nan,nan,nan,nan,nan,nan,2318.
20,PLA0109.D1,nan,nan,nan,nan,nan,,,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,.F.,TBC,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,.F.,,,nan,nan,Yes,IDT 4a,.F.,nan,nan,nan,nan,nan,nan,nan,nan,nan,DD/SS,nan,nan,nan,2060.,32.,760.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,IDT 4a - Riser Double Door: 1610mm - 2110mm S/O Painted,IDT 4a - Riser Double Door: 1610mm - 2110mm S/O Painted,nan,Painted Finish,FD60S,nan,nan,nan,Painted Finish,32.,nan,nan,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,2110.,nan,2110.,nan,149.999999999983,nan,1saDB3OhLDvQmvKCANrxmi,nan,nan,nan,L20/439,nan,nan,nan,Level: Level 0,nan,nan,PLA0109.D1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,nan,nan,Double Door Single Swing,nan,nan,nan,New Construction,nan,nan,nan,nan,nan,nan,1700.,nan,nan,nan,2110.,1610.,nan,nan,nan,nan,0.,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32.,97.,nan,nan,IDT 4a - Riser Double Door: 1610mm - 2110mm S/O Painted,DD/SS,213,nan,nan,nan,nan,nan,nan,nan,nan,1610.
21,PLA0114.D1,nan,nan,nan,nan,nan,,,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,.F.,TBC,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,.F.,,,nan,nan,Yes,IDT 4a,.F.,nan,nan,nan,nan,nan,nan,nan,nan,nan,DD/SS,nan,nan,nan,2060.,32.,1114.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,IDT 4a - Riser Double Door: 2318mm - 2110mm S/O Painted,IDT 4a - Riser Double Door: 2318mm - 2110mm S/O Painted,nan,Painted Finish,FD60S,nan,nan,nan,Painted Finish,32.,nan,nan,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,2110.,nan,2110.,nan,149.999999999983,nan,1saDB3OhLDvQmvKCANrxmj,nan,nan,nan,L20/439,nan,nan,nan,Level: Level 0,nan,nan,PLA0114.D1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,nan,nan,Double Door Single Swing,nan,nan,nan,New Construction,nan,nan,nan,nan,nan,nan,1700.,nan,nan,nan,2110.,2318.,nan,nan,nan,nan,0.,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32.,97.,nan,nan,IDT 4a - Riser Double Door: 2318mm - 2110mm S/O Painted,DD/SS,246,nan,nan,nan,nan,nan,nan,nan,nan,2318.
22,PLA0121.D1,nan,nan,nan,nan,nan,,,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,.F.,TBC,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,.F.,,,nan,nan,Yes,IDT 4a,.F.,nan,nan,nan,nan,nan,nan,nan,nan,nan,DD/SS,nan,nan,nan,2060.,32.,1114.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,IDT 4a - Riser Double Door: 2318mm - 2110mm S/O Painted,IDT 4a - Riser Double Door: 2318mm - 2110mm S/O Painted,nan,Painted Finish,FD60S,nan,nan,nan,Painted Finish,32.,nan,nan,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,2110.,nan,2110.,nan,149.999999999983,nan,1saDB3OhLDvQmvKCANrxml,nan,nan,nan,L20/439,nan,nan,nan,Level: Level 0,nan,nan,PLA0121.D1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,nan,nan,Double Door Single Swing,nan,nan,nan,New Construction,nan,nan,nan,nan,nan,nan,1700.,nan,nan,nan,2110.,2318.,nan,nan,nan,nan,0.,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32.,97.,nan,nan,IDT 4a - Riser Double Door: 2318mm - 2110mm S/O Painted,DD/SS,246,nan,nan,nan,nan,nan,nan,nan,nan,2318.
23,MOR0C01.D1,Yes,nan,nan,nan,nan,,,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,.F.,TBC,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Automatic Opening,.F.,Kick/Mid/Edge,,nan,nan,,IDT 3b,.F.,nan,nan,nan,nan,nan,nan,nan,nan,nan,DD/SS (GL),nan,nan,nan,2060.,32.,910.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,IDT 3b - Equal Double Door (Glazed): 1910mm - 2110mm S/O Laminate,IDT 3b - Equal Double Door (Glazed): 1910mm - 2110mm S/O Laminate,nan,Laminate,FD30S,nan,nan,nan,Painted Finish,32.,nan,nan,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,2110.,nan,2110.,nan,139.999999999968,nan,1saDB3OhLDvQmvKCANrxmJ,nan,nan,nan,L20/431,nan,nan,nan,Level: Level 0,nan,nan,MOR0C01.D1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,nan,nan,Double Door Single Swing,nan,nan,nan,New Construction,nan,nan,nan,nan,nan,nan,1740.,nan,nan,nan,2110.,1910.,nan,nan,nan,nan,0.,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32.,97.,nan,nan,IDT 3b - Equal Double Door (Glazed): 1910mm - 2110mm S/O Laminate,DD/SS (GL),J114,nan,nan,nan,nan,nan,nan,nan,nan,1910.
24,CIR0109.D2,Yes,nan,nan,nan,nan,,,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,TBC,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,.F.,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Delayed Close,.F.,Kick/Mid/Edge,,nan,nan,,IDT 2b,.F.,nan,nan,nan,nan,nan,nan,nan,nan,nan,DUD/SS (GL),nan,nan,nan,2060.,32.,900.,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,IDT 2b - Double Unequal Door (Glazed): 1510mm - 2110mm S/O Laminate,IDT 2b - Double Unequal Door (Glazed): 1510mm - 2110mm S/O Laminate,nan,Laminate,FD30S,nan,nan,nan,Painted Finish,32.,nan,nan,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,2110.,nan,2110.,nan,nan,nan,1saDB3OhLDvQmvKCANrxmO,nan,nan,nan,L20/431,nan,nan,nan,Level: Level 0,900.,nan,CIR0109.D2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,nan,nan,Double Unequal Door Single Swing,nan,nan,nan,New Construction,nan,nan,nan,nan,nan,nan,850.,nan,nan,nan,2110.,1510.,nan,521.,nan,nan,0.,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32.,149.999999999983,nan,nan,IDT 2b - Double Unequal Door (Glazed): 1510mm - 2110mm S/O Laminate,DUD/SS (GL),J163,nan,nan,nan,nan,nan,nan,nan,nan,1510.
25,PHA0C02.D1,Yes,nan,nan,nan,nan,,,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Enhanced Security,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,.F.,TBC,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Delayed Close,.F.,Kick/Mid/Edge,,nan,nan,,IDT 3d,.F.,nan,nan,nan,nan,nan,nan,nan,nan,nan,DD/SS,nan,nan,nan,2060.,32.,910.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,IDT 3d - Equal Double Door: 1910mm - 2110mm S/O Laminate Enhanced Security,IDT 3d - Equal Double Door: 1910mm - 2110mm S/O Laminate Enhanced Security,nan,Laminate,FD30S,nan,nan,nan,Painted Finish,32.,nan,nan,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,2110.,nan,2110.,nan,139.999999999968,nan,1saDB3OhLDvQmvKCANrxmS,nan,nan,nan,L20/434,nan,nan,nan,Level: Level 0,nan,nan,PHA0C02.D1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,nan,nan,Double Door Single Swing,nan,nan,nan,New Construction,nan,nan,nan,nan,nan,nan,1740.,nan,nan,nan,2110.,1910.,nan,nan,nan,nan,0.,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32.,171.,nan,nan,IDT 3d - Equal Double Door: 1910mm - 2110mm S/O Laminate Enhanced Security,DD/SS,249,nan,nan,nan,nan,nan,nan,nan,nan,1910.
26,PLA0106.D1,nan,nan,nan,nan,nan,,,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,.F.,TBC,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,.F.,,,nan,nan,Yes,IDT 4a,.F.,nan,nan,nan,nan,nan,nan,nan,nan,nan,DD/SS,nan,nan,nan,2060.,32.,860.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,IDT 4a - Riser Double Door: 1810mm - 2110mm S/O Painted,IDT 4a - Riser Double Door: 1810mm - 2110mm S/O Painted,nan,Painted Finish,FD60S,nan,nan,nan,Painted Finish,32.,nan,nan,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,2110.,nan,2110.,nan,149.999999999983,nan,1saDB3OhLDvQmvKCANrxmT,nan,nan,nan,L20/439,nan,nan,nan,Level: Level 0,nan,nan,PLA0106.D1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,nan,nan,Double Door Single Swing,nan,nan,nan,New Construction,nan,nan,nan,nan,nan,nan,1700.,nan,nan,nan,2110.,1810.,nan,nan,nan,nan,0.,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32.,173.,nan,nan,IDT 4a - Riser Double Door: 1810mm - 2110mm S/O Painted,DD/SS,214,nan,nan,nan,nan,nan,nan,nan,nan,1810.
27,PLA0106.D2,-,nan,nan,nan,nan,,,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,.F.,TBC,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,.F.,,,nan,nan,Yes,IDT 4a,.F.,nan,nan,nan,nan,nan,nan,nan,nan,nan,DD/SS,nan,nan,nan,2060.,32.,860.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,IDT 4a - Riser Double Door: 1810mm - 2110mm S/O Painted,IDT 4a - Riser Double Door: 1810mm - 2110mm S/O Painted,nan,Painted Finish,FD60S,nan,nan,nan,Painted Finish,32.,nan,nan,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,2110.,nan,2110.,nan,149.999999999983,nan,1saDB3OhLDvQmvKCANrxmU,nan,nan,nan,L20/439,nan,nan,nan,Level: Level 0,nan,nan,PLA0106.D2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,nan,nan,Double Door Single Swing,nan,nan,nan,New Construction,nan,nan,nan,nan,nan,nan,1700.,nan,nan,nan,2110.,1810.,nan,nan,nan,nan,0.,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32.,173.,nan,nan,IDT 4a - Riser Double Door: 1810mm - 2110mm S/O Painted,DD/SS,214,nan,nan,nan,nan,nan,nan,nan,nan,1810.
28,PLA0111.D1,nan,nan,nan,nan,nan,,,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,.F.,TBC,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,.F.,,,nan,nan,Yes,IDT 4a,.F.,nan,nan,nan,nan,nan,nan,nan,nan,nan,DD/SS,nan,nan,nan,2060.,32.,860.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,IDT 4a - Riser Double Door: 1810mm - 2110mm S/O Painted,IDT 4a - Riser Double Door: 1810mm - 2110mm S/O Painted,nan,Painted Finish,FD60S,nan,nan,nan,Painted Finish,32.,nan,nan,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,2110.,nan,2110.,nan,149.999999999983,nan,1saDB3OhLDvQmvKCANrxmV,nan,nan,nan,L20/439,nan,nan,nan,Level: Level 0,nan,nan,PLA0111.D1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,nan,nan,Double Door Single Swing,nan,nan,nan,New Construction,nan,nan,nan,nan,nan,nan,1700.,nan,nan,nan,2110.,1810.,nan,nan,nan,nan,0.,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32.,119.,nan,nan,IDT 4a - Riser Double Door: 1810mm - 2110mm S/O Painted,DD/SS,214,nan,nan,nan,nan,nan,nan,nan,nan,1810.
29,PLA0111.D2,nan,nan,nan,nan,nan,,,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,.F.,TBC,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,.F.,,,nan,nan,Yes,IDT 4a,.F.,nan,nan,nan,nan,nan,nan,nan,nan,nan,DD/SS,nan,nan,nan,2060.,32.,860.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,IDT 4a - Riser Double Door: 1810mm - 2110mm S/O Painted,IDT 4a - Riser Double Door: 1810mm - 2110mm S/O Painted,nan,Painted Finish,FD60S,nan,nan,nan,Painted Finish,32.,nan,nan,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,2110.,nan,2110.,nan,149.999999999983,nan,1saDB3OhLDvQmvKCANrxm0,nan,nan,nan,L20/439,nan,nan,nan,Level: Level 0,nan,nan,PLA0111.D2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,nan,nan,Double Door Single Swing,nan,nan,nan,New Construction,nan,nan,nan,nan,nan,nan,1700.,nan,nan,nan,2110.,1810.,nan,nan,nan,nan,0.,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32.,119.,nan,nan,IDT 4a - Riser Double Door: 1810mm - 2110mm S/O Painted,DD/SS,214,nan,nan,nan,nan,nan,nan,nan,nan,1810.
