,id,type,GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,Tag,OverallHeight,OverallWidth,Fire Designation,Mark
185515,185515,IfcDoor,3$k1IDZaj9LxkkmHvQqgRy,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461060)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1690895,,1060mm - 2110mm S/O Laminate,"#1151447=IfcLocalPlacement(#1151428,#1151446)","#185509=IfcProductDefinitionShape($,$,(#185502,#185507))",1690895,2109.99999999998,1060.00000000011,,EAU1031.D1
198359,198359,IfcDoor,3$Zqm_bqL7BeuGgr0p6SXS,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461060)",IDT 1d - Single Door:810mm - 2110mm S/O Laminate:1704196,,810mm - 2110mm S/O Laminate,"#1150676=IfcLocalPlacement(#1150655,#1150675)","#198353=IfcProductDefinitionShape($,$,(#198346,#198351))",1704196,2109.99999999998,809.999999999989,,EMD1030.D1
209184,209184,IfcDoor,3$Zqm_bqL7BeuGgr0p6SXs,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461060)",IDT 1d - Single Door:810mm - 2110mm S/O Laminate:1704238,,810mm - 2110mm S/O Laminate,"#1151484=IfcLocalPlacement(#1151463,#1151483)","#209178=IfcProductDefinitionShape($,$,(#209171,#209176))",1704238,2109.99999999998,809.999999999989,,EMD1031.D1
209936,209936,IfcDoor,0jFvk$0993Au5sjButI20Z,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461060)",IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O DS  Laminate:1709716,,1910mm - 2110mm S/O DS  Laminate,"#1151521=IfcLocalPlacement(#1151500,#1151520)","#209930=IfcProductDefinitionShape($,$,(#209923,#209928))",1709716,2110.0,1909.99999999998,FD30S,EMD1C04.D1
210069,210069,IfcDoor,0jFvk$0993Au5sjButI2pw,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461060)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1710669,,1060mm - 2110mm S/O Laminate,"#1151558=IfcLocalPlacement(#1151537,#1151557)","#210063=IfcProductDefinitionShape($,$,(#210056,#210061))",1710669,2109.99999999998,1060.0,,EMD1028.D1
265393,265393,IfcDoor,1FOw07lEjASOh0BrWSf_UH,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461060)",IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O Laminate:1714695,,1910mm - 2110mm S/O Laminate,"#1151597=IfcLocalPlacement(#1151574,#1151596)","#265387=IfcProductDefinitionShape($,$,(#265380,#265385))",1714695,2110.0,1909.99999999995,,EMD1C05.D2
278812,278812,IfcDoor,33MR0WLaz2e8cQ5inlOZuy,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461060)",IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:1715256,,1510mm - 2110mm S/O Laminate,"#1151632=IfcLocalPlacement(#1151613,#1151631)","#278806=IfcProductDefinitionShape($,$,(#278799,#278804))",1715256,2110.00000000001,1510.00000000004,FD30S,EMD1055.D1
279914,279914,IfcDoor,22vLMpvhr1ggU98ssWgV94,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461060)",IDT 1d - Single Door:810mm - 2110mm S/O Laminate:1716686,,810mm - 2110mm S/O Laminate,"#1151669=IfcLocalPlacement(#1151648,#1151668)","#279908=IfcProductDefinitionShape($,$,(#279901,#279906))",1716686,2109.99999999998,809.999999999989,,EAU1039.D1
314526,314526,IfcDoor,22vLMpvhr1ggU98ssWgV9P,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461060)",IDT 1b - Single Door (Glazed):1060mm-2110mm S/O Laminate:1716691,,1060mm-2110mm S/O Laminate,"#1151745=IfcLocalPlacement(#1151722,#1151744)","#314520=IfcProductDefinitionShape($,$,(#314513,#314518))",1716691,2109.99999999998,1060.00000000011,FD30S,EAU1037.D1
326453,326453,IfcDoor,22vLMpvhr1ggU98ssWgV5n,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461060)",IDT 1d - Single Door:810mm - 2110mm S/O Laminate:1716987,,810mm - 2110mm S/O Laminate,"#1151780=IfcLocalPlacement(#1151761,#1151779)","#326447=IfcProductDefinitionShape($,$,(#326440,#326445))",1716987,2109.99999999998,809.999999999989,,EAU1025.D1
326589,326589,IfcDoor,22vLMpvhr1ggU98ssWgV5s,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461060)",IDT 1d - Single Door:810mm - 2110mm S/O Laminate:1716988,,810mm - 2110mm S/O Laminate,"#1151854=IfcLocalPlacement(#1151833,#1151853)","#326583=IfcProductDefinitionShape($,$,(#326576,#326581))",1716988,2109.99999999998,809.999999999989,,EAU1024.D1
326975,326975,IfcDoor,22vLMpvhr1ggU98ssWgV2A,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461060)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1716992,,1060mm - 2110mm S/O Laminate,"#1151817=IfcLocalPlacement(#1151796,#1151816)","#326969=IfcProductDefinitionShape($,$,(#326962,#326967))",1716992,2109.99999999998,1060.0,,EAU1027.D1
339401,339401,IfcDoor,3XDGKd77947P3J8xFNidxM,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461060)",IDT 1d - Single Door:810mm - 2110mm S/O Laminate:1719198,,810mm - 2110mm S/O Laminate,"#1152035=IfcLocalPlacement(#1152014,#1152034)","#339395=IfcProductDefinitionShape($,$,(#339388,#339393))",1719198,2109.99999999998,809.999999999989,,EAU1075.D1
352818,352818,IfcDoor,3XDGKd77947P3J8xFNidb_,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461060)",IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:1719350,,1510mm - 2110mm S/O Laminate,"#1152072=IfcLocalPlacement(#1152051,#1152071)","#352812=IfcProductDefinitionShape($,$,(#352805,#352810))",1719350,2110.00000000001,1510.00000000004,FD30S,EAU1071.D1
352953,352953,IfcDoor,3XDGKd77947P3J8xFNidXg,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461060)",IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:1719586,,1510mm - 2110mm S/O Laminate,"#1152109=IfcLocalPlacement(#1152088,#1152108)","#352947=IfcProductDefinitionShape($,$,(#352940,#352945))",1719586,2110.00000000001,1510.00000000004,,EAU1057.D1
379292,379292,IfcDoor,3XDGKd77947P3J8xFNidWs,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461060)",IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O Laminate:1719678,,1060mm - 2110mm S/O Laminate,"#1152144=IfcLocalPlacement(#1152125,#1152143)","#379286=IfcProductDefinitionShape($,$,(#379279,#379284))",1719678,2109.99999999998,1060.00000000011,,EAU1070.D1
379773,379773,IfcDoor,36vRv99IP62hYYvQHemytf,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461060)",IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:1721970,,1510mm - 2110mm S/O Laminate,"#1152214=IfcLocalPlacement(#1152195,#1152213)","#379767=IfcProductDefinitionShape($,$,(#379760,#379765))",1721970,2110.00000000001,1510.00000000004,,EAU1074.D1
381048,381048,IfcDoor,36vRv99IP62hYYvQHemyFg,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461060)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1722481,,1060mm - 2110mm S/O Laminate,"#1152251=IfcLocalPlacement(#1152230,#1152250)","#381042=IfcProductDefinitionShape($,$,(#381035,#381040))",1722481,2109.99999999998,1060.00000000011,,EAU1035.D1
381303,381303,IfcDoor,1WxLQ1bwn949QYnwUz5Qrk,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461060)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1722796,,1060mm - 2110mm S/O Laminate,"#1150748=IfcLocalPlacement(#1150727,#1150747)","#381297=IfcProductDefinitionShape($,$,(#381290,#381295))",1722796,2109.99999999998,1060.0,,EAU1006.D1
381566,381566,IfcDoor,0dOfD0Ht13t9jsJ1WDQRa7,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461060)",IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O DS  Laminate:1722884,,1910mm - 2110mm S/O DS  Laminate,"#1152288=IfcLocalPlacement(#1152267,#1152287)","#381560=IfcProductDefinitionShape($,$,(#381553,#381558))",1722884,2110.0,1909.99999999998,FD30S,EAU1C03.D1
382424,382424,IfcDoor,3RNXqPZTTFUxdfLPGYAVyl,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461060)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1727213,,1060mm - 2110mm S/O Laminate,"#1152399=IfcLocalPlacement(#1152378,#1152398)","#382418=IfcProductDefinitionShape($,$,(#382411,#382416))",1727213,2109.99999999998,1060.0,,EMD1002.D1
383660,383660,IfcDoor,3RNXqPZTTFUxdfLPGYASI7,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461060)",IDT 6c - Equal Double Door (Internal Glazing-Observation):1824mm - 2060mm S/O Automatic:1728837,,1824mm - 2060mm S/O Automatic,"#1152549=IfcLocalPlacement(#1152528,#1152548)","#383654=IfcProductDefinitionShape($,$,(#383647,#383652))",1728837,2059.99999999998,1824.0,,EMD1004.D1
398529,398529,IfcDoor,3obLw7SM54kR_ZYN_YTFGz,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461060)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1736573,,1060mm - 2110mm S/O Laminate,"#1152783=IfcLocalPlacement(#1152760,#1152782)","#398523=IfcProductDefinitionShape($,$,(#398516,#398521))",1736573,2109.99999999998,1060.00000000011,FD30S,EMD1009.D2
411321,411321,IfcDoor,3obLw7SM54kR_ZYN_YTFG_,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461060)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1736574,,1060mm - 2110mm S/O Laminate,"#1152672=IfcLocalPlacement(#1152651,#1152671)","#411315=IfcProductDefinitionShape($,$,(#411308,#411313))",1736574,2109.99999999998,1060.0,,EMD1009.D1
411462,411462,IfcDoor,3obLw7SM54kR_ZYN_YTFG$,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461060)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1736575,,1060mm - 2110mm S/O Laminate,"#1152820=IfcLocalPlacement(#1152799,#1152819)","#411456=IfcProductDefinitionShape($,$,(#411449,#411454))",1736575,2109.99999999998,1060.0,FD30S,EMD1010.D2
411605,411605,IfcDoor,3obLw7SM54kR_ZYN_YTFJ0,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461060)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1736576,,1060mm - 2110mm S/O Laminate,"#1152855=IfcLocalPlacement(#1152836,#1152854)","#411599=IfcProductDefinitionShape($,$,(#411592,#411597))",1736576,2109.99999999998,1060.0,FD30S,EMD1011.D2
411748,411748,IfcDoor,3obLw7SM54kR_ZYN_YTFJ1,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461060)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1736577,,1060mm - 2110mm S/O Laminate,"#1152890=IfcLocalPlacement(#1152871,#1152889)","#411742=IfcProductDefinitionShape($,$,(#411735,#411740))",1736577,2109.99999999998,1060.0,FD30S,EMD1012.D2
424539,424539,IfcDoor,3obLw7SM54kR_ZYN_YTFJ6,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461060)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1736582,,1060mm - 2110mm S/O Laminate,"#1152512=IfcLocalPlacement(#1152491,#1152511)","#424533=IfcProductDefinitionShape($,$,(#424526,#424531))",1736582,2109.99999999998,1060.0,,EMD1013.D1
437328,437328,IfcDoor,3obLw7SM54kR_ZYN_YTFJC,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461060)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1736588,,1060mm - 2110mm S/O Laminate,"#1152635=IfcLocalPlacement(#1152612,#1152634)","#437322=IfcProductDefinitionShape($,$,(#437315,#437320))",1736588,2109.99999999998,1060.0,,EMD1005.D1
437593,437593,IfcDoor,3obLw7SM54kR_ZYN_YT2b5,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461060)",IDT 1d - Single Door:810mm - 2110mm S/O Laminate:1745413,,810mm - 2110mm S/O Laminate,"#1152927=IfcLocalPlacement(#1152906,#1152926)","#437587=IfcProductDefinitionShape($,$,(#437580,#437585))",1745413,2109.99999999998,809.999999999989,,EMD1007.D1
437730,437730,IfcDoor,3obLw7SM54kR_ZYN_YT2b6,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461060)",IDT 1d - Single Door:810mm - 2110mm S/O Laminate:1745414,,810mm - 2110mm S/O Laminate,"#1152962=IfcLocalPlacement(#1152943,#1152961)","#437724=IfcProductDefinitionShape($,$,(#437717,#437722))",1745414,2109.99999999998,809.999999999989,,EMD1008.D1
437867,437867,IfcDoor,3obLw7SM54kR_ZYN_YT2dm,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461060)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1745584,,1060mm - 2110mm S/O Laminate,"#1152999=IfcLocalPlacement(#1152978,#1152998)","#437861=IfcProductDefinitionShape($,$,(#437854,#437859))",1745584,2109.99999999998,1060.0,,EMD1010.D1
438007,438007,IfcDoor,3obLw7SM54kR_ZYN_YT2dn,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461060)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1745585,,1060mm - 2110mm S/O Laminate,"#1153034=IfcLocalPlacement(#1153015,#1153033)","#438001=IfcProductDefinitionShape($,$,(#437994,#437999))",1745585,2109.99999999998,1060.0,,EMD1011.D1
438146,438146,IfcDoor,3obLw7SM54kR_ZYN_YT2do,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461060)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1745586,,1060mm - 2110mm S/O Laminate,"#1153069=IfcLocalPlacement(#1153050,#1153068)","#438140=IfcProductDefinitionShape($,$,(#438133,#438138))",1745586,2109.99999999998,1060.0,,EMD1012.D1
438286,438286,IfcDoor,3obLw7SM54kR_ZYN_YT2cj,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461060)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1745645,,1060mm - 2110mm S/O Laminate,"#1153108=IfcLocalPlacement(#1153085,#1153107)","#438280=IfcProductDefinitionShape($,$,(#438273,#438278))",1745645,2109.99999999998,1060.00000000011,,EMD1050.D1
438426,438426,IfcDoor,3obLw7SM54kR_ZYN_YT2cs,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461060)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1745654,,1060mm - 2110mm S/O Laminate,"#1150639=IfcLocalPlacement(#1150618,#1150638)","#438420=IfcProductDefinitionShape($,$,(#438413,#438418))",1745654,2109.99999999998,1060.00000000011,,EMD1046.D1
438563,438563,IfcDoor,3obLw7SM54kR_ZYN_YT2ct,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461060)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1745655,,1060mm - 2110mm S/O Laminate,"#1150602=IfcLocalPlacement(#1150581,#1150601)","#438557=IfcProductDefinitionShape($,$,(#438550,#438555))",1745655,2109.99999999998,1060.00000000011,,EMD1047.D1
438702,438702,IfcDoor,3obLw7SM54kR_ZYN_YT2X_,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461060)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1745726,,1060mm - 2110mm S/O Laminate,"#1150419=IfcLocalPlacement(#1150398,#1150418)","#438696=IfcProductDefinitionShape($,$,(#438689,#438694))",1745726,2109.99999999998,1060.00000000011,,EMD1065.D1
438842,438842,IfcDoor,3obLw7SM54kR_ZYN_YT2WU,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461060)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1745758,,1060mm - 2110mm S/O Laminate,"#1153147=IfcLocalPlacement(#1153124,#1153146)","#438836=IfcProductDefinitionShape($,$,(#438829,#438834))",1745758,2109.99999999998,1060.00000000011,,EMD1053.D1
438979,438979,IfcDoor,2SkIzlzYD4meelGTg12dqF,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461060)",IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:1746052,,1510mm - 2110mm S/O Laminate,"#1150491=IfcLocalPlacement(#1150470,#1150490)","#438973=IfcProductDefinitionShape($,$,(#438966,#438971))",1746052,2110.00000000001,1510.0,FD30S,EMD1062.D1
439121,439121,IfcDoor,1PFp7R6gn9iwp6INlUHuig,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461060)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1749609,,1060mm - 2110mm S/O Laminate,"#1152744=IfcLocalPlacement(#1152725,#1152743)","#439115=IfcProductDefinitionShape($,$,(#439108,#439113))",1749609,2109.99999999998,1060.00000000011,,EMD1067.D1
439259,439259,IfcDoor,1PFp7R6gn9iwp6INlUHueD,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461060)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1749838,,1060mm - 2110mm S/O Laminate,"#1152438=IfcLocalPlacement(#1152415,#1152437)","#439253=IfcProductDefinitionShape($,$,(#439246,#439251))",1749838,2109.99999999998,1060.00000000011,,EMD1014.D1
439763,439763,IfcDoor,31q8LlsWT9qA1iTCcHYIKX,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461060)",IDT 1d - Single Door:810mm - 2110mm S/O Laminate:1755319,,810mm - 2110mm S/O Laminate,"#1150454=IfcLocalPlacement(#1150435,#1150453)","#439757=IfcProductDefinitionShape($,$,(#439750,#439755))",1755319,2109.99999999998,809.999999999989,,EMD1064.D1
439901,439901,IfcDoor,31q8LlsWT9qA1iTCcHYISH,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461060)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1755783,,1060mm - 2110mm S/O Laminate,"#1150861=IfcLocalPlacement(#1150840,#1150860)","#439895=IfcProductDefinitionShape($,$,(#439888,#439893))",1755783,2109.99999999998,1060.00000000011,,EMD1060.D1
440039,440039,IfcDoor,0FxZYZOPj65Pc0342kDD5D,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461060)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1756913,,1060mm - 2110mm S/O Laminate,"#1151375=IfcLocalPlacement(#1151356,#1151374)","#440033=IfcProductDefinitionShape($,$,(#440026,#440031))",1756913,2109.99999999998,1060.0,,EAU1034.D1
441569,441569,IfcDoor,1boNbTmO5Es9m18ToPDSEs,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461060)",IDT 1d - Single Door:810mm - 2110mm S/O Laminate:1766376,,810mm - 2110mm S/O Laminate,"#1151706=IfcLocalPlacement(#1151685,#1151705)","#441563=IfcProductDefinitionShape($,$,(#441556,#441561))",1766376,2109.99999999998,809.999999999989,,EAU1040.D1
441707,441707,IfcDoor,2xZ8ESGgb9pwhBlPi6ShD_,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461060)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1795714,,1060mm - 2110mm S/O Laminate,"#1150306=IfcLocalPlacement(#1150285,#1150305)","#441701=IfcProductDefinitionShape($,$,(#441694,#441699))",1795714,2109.99999999998,1060.00000000011,,EMD1063.D1
441847,441847,IfcDoor,0376PZ$0P9Jeqy2U6E_KkY,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461060)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1795881,,1060mm - 2110mm S/O Laminate,"#1152325=IfcLocalPlacement(#1152304,#1152324)","#441841=IfcProductDefinitionShape($,$,(#441834,#441839))",1795881,2109.99999999998,1060.00000000011,,EMD1076.D1
452853,452853,IfcDoor,3BNNe5PUjB6B_YO0NQgoYK,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461060)",IDT 1d - Single Door:810mm - 2110mm S/O Laminate:1800319,,810mm - 2110mm S/O Laminate,"#1153184=IfcLocalPlacement(#1153163,#1153183)","#452847=IfcProductDefinitionShape($,$,(#452840,#452845))",1800319,2109.99999999998,809.999999999989,,EMD1045A.D1
453109,453109,IfcDoor,3BNNe5PUjB6B_YO0NQgovd,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461060)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1801868,,1060mm - 2110mm S/O Laminate,"#1153221=IfcLocalPlacement(#1153200,#1153220)","#453103=IfcProductDefinitionShape($,$,(#453096,#453101))",1801868,2109.99999999998,1060.00000000011,,EMD1049.D1
