,id,type,GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,Tag,OverallHeight,OverallWidth,Fire Designation,Mark
985343,985343,IfcDoor,1lPdJF5lr7Kh_DOn4sB$jg,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460784)",IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:995773,,1510mm - 2110mm S/O Laminate,"#1400396=IfcLocalPlacement(#1400377,#1400395)","#985337=IfcProductDefinitionShape($,$,(#985330,#985335))",995773,2110.00000000001,1510.00000000004,,ACU2142.D2
992335,992335,IfcDoor,0WaofehdD74RHKYzaM7YLa,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460784)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1014797,,1060mm - 2110mm S/O Laminate,"#1399311=IfcLocalPlacement(#1399290,#1399310)","#992329=IfcProductDefinitionShape($,$,(#992322,#992327))",1014797,2109.99999999999,1060.0,FD30S,ACU2110.D1
1019302,1019302,IfcDoor,0WaofehdD74RHKYzaM7YT1,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460784)",IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O Laminate:1015336,,1060mm - 2110mm S/O Laminate,"#1400434=IfcLocalPlacement(#1400412,#1400433)","#1019294=IfcProductDefinitionShape($,$,(#1019287,#1019292))",1015336,2109.99999999999,1060.00000000001,,ACU2132.D1
1019443,1019443,IfcDoor,0WaofehdD74RHKYzaM7YT0,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460784)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1015337,,1060mm - 2110mm S/O Laminate,"#1400471=IfcLocalPlacement(#1400450,#1400470)","#1019435=IfcProductDefinitionShape($,$,(#1019428,#1019433))",1015337,2109.99999999999,1060.00000000001,,ACU2177.D1
1045786,1045786,IfcDoor,0WaofehdD74RHKYzaM7YSK,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460784)",IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O Laminate:1015421,,1060mm - 2110mm S/O Laminate,"#1400508=IfcLocalPlacement(#1400487,#1400507)","#1045778=IfcProductDefinitionShape($,$,(#1045771,#1045776))",1015421,2109.99999999999,1060.00000000001,,ACU2181.D1
1059205,1059205,IfcDoor,0WaofehdD74RHKYzaM7YV6,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460784)",IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:1015471,,1510mm - 2110mm S/O Laminate,"#1400547=IfcLocalPlacement(#1400524,#1400546)","#1059197=IfcProductDefinitionShape($,$,(#1059190,#1059195))",1015471,2110.00000000001,1509.99999999998,,ACU2130.D1
1072805,1072805,IfcDoor,3FUg7aTk9CvPBQaDRa88Mv,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460784)",IDT 3d - Equal Double Door:1910mm - 2110mm S/O Laminate:1016686,,1910mm - 2110mm S/O Laminate,"#1400584=IfcLocalPlacement(#1400563,#1400583)","#1072799=IfcProductDefinitionShape($,$,(#1072792,#1072797))",1016686,2110.0,1909.99999999998,,ACC2047.D1
1073064,1073064,IfcDoor,3VdCBbpVv76eKl2je8kMUy,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460784)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1021108,,1060mm - 2110mm S/O Laminate,"#1400621=IfcLocalPlacement(#1400600,#1400620)","#1073058=IfcProductDefinitionShape($,$,(#1073051,#1073056))",1021108,2109.99999999999,1060.00000000011,,ACC2002.D2
1077149,1077149,IfcDoor,3BRCgC_uv3Nhr99iv1EggI,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460784)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1106791,,1060mm - 2110mm S/O Laminate,"#1400660=IfcLocalPlacement(#1400637,#1400659)","#1077143=IfcProductDefinitionShape($,$,(#1077136,#1077141))",1106791,2109.99999999999,1060.00000000011,,ACU2197.D1
1078229,1078229,IfcDoor,3lfZgrUlz7NfxmpSZ58bZh,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460784)",IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:1109119,,1710mm - 2110mm S/O Laminate,"#1400699=IfcLocalPlacement(#1400676,#1400698)","#1078223=IfcProductDefinitionShape($,$,(#1078216,#1078221))",1109119,2110.0,1710.00000000003,,ACU2111A.D1
1078360,1078360,IfcDoor,1m$IgFajLCx8HquZ_JKfcU,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460784)",IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1109703,,1480mm - 2110mm S/O Laminate,"#1400734=IfcLocalPlacement(#1400715,#1400733)","#1078354=IfcProductDefinitionShape($,$,(#1078347,#1078352))",1109703,2110.0,1480.00000000001,,ACU2111.D1
1082973,1082973,IfcDoor,0czObRW8bF5BtaFL0fk2mb,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460784)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1197250,,1060mm - 2110mm S/O Laminate,"#1401281=IfcLocalPlacement(#1401258,#1401280)","#1082967=IfcProductDefinitionShape($,$,(#1082960,#1082965))",1197250,2109.99999999999,1060.00000000011,,ACC2007.D1
1096635,1096635,IfcDoor,37aJODXvr29QmnD0s7ebcX,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460784)",IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:1221827,,1510mm - 2110mm S/O Laminate,"#1397823=IfcLocalPlacement(#1397800,#1397822)","#1096629=IfcProductDefinitionShape($,$,(#1096622,#1096627))",1221827,2110.00000000001,1510.0,,ACU2198.D1
1101342,1101342,IfcDoor,2Fj8xrI2z8ixk9mX6GTptA,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460784)",IDT 9a - Roller Shutter:2122 x 2400mm:1419919,,2122 x 2400mm,"#1401320=IfcLocalPlacement(#1401297,#1401319)","#1101336=IfcProductDefinitionShape($,$,(#1101329,#1101334))",1419919,2400.0,2122.0,,ACC2002.D1
1286546,1286546,IfcDoor,2_Q8dtv1zDABDBi$ZKVgzR,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460784)",IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O DS Laminate:1603831,,1910mm - 2110mm S/O DS Laminate,"#1401357=IfcLocalPlacement(#1401336,#1401356)","#1286540=IfcProductDefinitionShape($,$,(#1286533,#1286538))",1603831,2110.0,1910.0,FD30S,ACU2C04.D1
